platform,product_id,rating,comment,Quality,Price,Delivery,Service
shopee,28312205753,1,Hàng giả không thương hiệu mua màu đen gửi màu trắng,-1,-1,-1,-1
shopee,28312205753,1,Máy chạy được 5phút hết pin quá tệ,-1,-1,-1,-1
shopee,28312205753,1,máy hút yếu không nên mua,-1,-1,-1,-1
shopee,28312205753,1,Lực hút:yếu  Bảo tặng khăn lau nhưng ko có,-1,-1,-1,-1
shopee,28312205753,1,Máy yếu k hút mạnh,-1,-1,-1,-1
shopee,28312205753,1,hàng hỏng không dùng được,-1,-1,-1,-1
shopee,28312205753,1,Không lắp được đầu hút,-1,-1,-1,-1
shopee,28312205753,1,Lực hút:nhu lon Chất liệu:nhu lon  Máy hút kiểu gì mà 2 lần đã hỏng nhắn tin shop ko trả lời vô trách nhiệm,-1,-1,-1,-1
shopee,28312205753,1,"Qua tệ , mọi người ko nên mua sản phẩm ở shop này , buôn bán không có tâm , hàng kém chất lượng , đổi trả khó khăn , quá tệ",-1,-1,-1,-1
shopee,28312205753,1,Lực hút:quá yếu,-1,-1,-1,-1
shopee,28312205753,1,Bật 2 lần là bốc khói,-1,-1,-1,-1
shopee,28312205753,1,Hút 1 lần đã hỏng,-1,-1,-1,-1
shopee,28312205753,1,Không có khăn như quảng cáo,-1,-1,-1,-1
shopee,28312205753,3,Tính năng nổi bật:khi bật nguồn tiếng kêu êm nhẹ Đúng với mô tả:còn thiếu đoạn ống ghép nối với máy Chất lượng sản phẩm:Tốt,-1,-1,-1,-1
shopee,28312205753,3,"Tính năng nổi bật:sản phẩm ok  Sản phẩm ok, đầy đủ phụ kiện, hút tốt, mỗi tội nhanh hết pin",-1,-1,-1,-1
shopee,28312205753,3,"Nói chung là không mạnh lắm, ống hút hơi ngắn",-1,-1,-1,-1
shopee,28312205753,3,"Sp cao cấp mà dùng nhanh hết pin quá ,sạc đầy pin mà dùng chán",-1,-1,-1,-1
shopee,28312205753,3,"Lực hút:bình thường, không quá mạnh Thiết kế:nhiều chức năng Chất liệu:chgfhyfhyffggy",-1,-1,-1,-1
shopee,28312205753,3,Pin nhanh xuống. Hút ko mạnh như quảng cáo. Dùng cug tạm ổn. Tiền nào của nấy,-1,-1,-1,-1
shopee,28312205753,3,Hàng ok nhưng gửi hàng thiếu phụ kiện đi kèm,-1,-1,-1,-1
shopee,28312205753,3,Chưa sử dụng vì không có quà tặng khăn lau trong đơn hàng. Sẽ gửi trả lại hàng để shop gửi quà tặng,-1,-1,-1,-1
shopee,28312205753,3,"Chất lượng sản phẩm:Tạm  Tạm được, hút hơi yếu.",-1,-1,-1,-1
shopee,28312205753,3,Máy yếu chứ ko đc khỏe,-1,-1,-1,-1
shopee,28312205753,3,Hình ảnh mang tính chất nhận được xu.  Ghhk ghj h kkkk hàng jdhhb jgdg hình,-1,-1,-1,-1
shopee,28312205753,3,Lực hút:may kha yeu hut khong manh nhung cung tam dc Thiết kế:nho gon tien loi nha,-1,-1,-1,-1
shopee,28312205753,3,Không khoẻ cho lắm,-1,-1,-1,-1
shopee,25066576947,1,Trên thân máy ghi rõ made in china. Xay thì khét mù mùi điện cháy. Hàng không đúng mô tả.,-1,-1,-1,-1
shopee,25066576947,1,Mình dùng 1 lần làm pate xong đang nhấn nút để xay nó bốc khói xong hỏng luôn. Ảnh minh hoạ thôi nma hơi thất vọng vì dùng đc 1 lần đã hỏng,-1,-1,-1,-1
shopee,25066576947,1,"Tệ, xay đc lần thứ 2 là hỏng, k xài đc, quá tệ. Lần đầu cũng như lần cuối",-1,-1,-1,-1
shopee,25066576947,1,"mới lấy ra xài lần đầu, xoay được 5 phút thì hư ấn không xoay nửa",-1,-1,-1,-1
shopee,25066576947,1,Máy xay không sử dụng được do không có trụ ở dưới đáy cối xay....,-1,-1,-1,-1
shopee,25066576947,1,"Máy mới dùng dc 2 bữa đã cháy.k chạy dc, cần dc đổi hàng",-1,-1,-1,-1
shopee,25066576947,1,tệ hàng dổm,-1,-1,-1,-1
shopee,25066576947,1,"Yếu, k xay đc",-1,-1,-1,-1
shopee,25066576947,1,"Quá tệ, k như quảng cáo",-1,-1,-1,-1
shopee,25066576947,1,Bán hàng vỡ hỏng,-1,-1,-1,-1
shopee,25066576947,1,hàng lỗi cũng giử cho khách,-1,-1,-1,-1
shopee,25066576947,1,"Công suất:kem Chất liệu:inox, nhua  Mua về xay được đúng 1 lần duy nhất, thịt chưa kịp nhuyễn thì máy bốc khói nghi ngút. Lần đầu tiên cũng là lần cuối cùng dùng máy này luôn",-1,-1,-1,-1
shopee,25066576947,1,"Công suất:không dùng được  ngoài việc sản phẩm secret ra thì tư vấn nhiệt tình , shop dễ thương lắm",-1,-1,-1,-1
shopee,25066576947,1,Hang dở tệ. Giao hàng móp méo. Không phải hãng misuna. Bấm xay lần đầu máy bốc khói cháy luôn. Không xay được đâu. Các bạn đừng mua nhé.,-1,-1,-1,-1
shopee,25066576947,1,"Không nên mua, nhà mình xay thử mẻ cá, mới bỏ vô lần đầu bấm nút thì đầu xay bốc khói từ bên trong lên, sợ quá phải rút luôn ko khéo nổ thì toang",-1,-1,-1,-1
shopee,25066576947,1,xay được 2 lần. lần thứ 3 ngay sau lúc đó máy không hoạt động nữa :),-1,-1,-1,-1
shopee,25066576947,1,Đúng với mô tả:Giao không đúng hàng. Quảng cáo hàng Nhật chính hãng giao đồ Trung Quốc Tính năng nổi bật:Máy xay Chất lượng sản phẩm:Tạm ổn xay xíu là máy bị nóng nghe như mùi dây điện.  Shop bán đồ không chính hãng hàng Nhật như quảng cáo. giao đồ toàn là của ChiNa. mình sợ mua ko chính hãng nên chọn shop Mall để mua cuối cùng đồ Nhật đâu ko thấy mà lại của ChiNa ko thôi mn ạ. Mọi người nên cân nhắc khi mua hàng.,-1,-1,-1,-1
shopee,25066576947,1,It's a different product not the product that is advertised in here,-1,-1,-1,-1
shopee,25066576947,1,"Xay còn thua cả vằm. Cái nhựa đen từ máy bay vào cả trong thịt, vừa mất công vừa vứt hết chỗ thịt. Mọi người đừng nên mua",-1,-1,-1,-1
shopee,25066576947,1,"Vừa mở máy lên đã bị cháy,dây bọc thì sơ cua dật phát là đứt",-1,-1,-1,-1
shopee,25066576947,1,Xay 2 lần bơ cháy,-1,-1,-1,-1
shopee,25066576947,1,Công suất:máy đểu lắm đừng ai mua . mất tiền mua về xay dc 1 lần bị xì khói củ xay cay quá Chất liệu:máy đểu lắm đừng ai mua . mất tiền mua về xay dc 1 lần bị xì khói củ xay cay quá,-1,-1,-1,-1
shopee,25066576947,1,"Hàng siêu tệ không nên mua , vào nhóm hỏi thì bị kick , hàng về bị vỡ, mọi người ko nên mua",-1,-1,-1,-1
shopee,25066576947,1,Đúng với mô tả:Đúng Hàng Tính năng nổi bật:Dùng được 5 Phút Chất lượng sản phẩm:Dỏm  Sống đủ lâu để thấy dây đồng cột bằng dây rút Mua cái này phí tiền Xài 1 lần cháy máy,-1,-1,-1,-1
shopee,25066576947,1,Sản phẩm bị bể phần nắp. Mới bấm nút đc 5 giây thì cháy. K nên mua. Cảm thấy thất vọng về sản phẩm,-1,-1,-1,-1
shopee,25066576947,1,hàng phòng phành k chắc chắn. đế cao su còn k gắn vào đc. rắc điện thì lỏng lẻo. nắp đậy bằng nhựa mỏng teng.,-1,-1,-1,-1
shopee,25066576947,1,"Máy bị lỗi , ấn mà không xay được nhưng máy vẫn nóng",-1,-1,-1,-1
shopee,25066576947,1,Hàng đểu mọi người đừng mua phí tiền  Dùng 1 lần hỏng luôn  Chưa bao giờ mua phải cái thứ tệ như này 😏😏  Không bằng sắt vụn :))),-1,-1,-1,-1
shopee,25066576947,1,"Công suất:quá yếu ko xay được thịt xay củ quả, cũng ko xay đc  ko tốt ko nên mua",-1,-1,-1,-1
shopee,25066576947,1,Mới sử dụng 1 lần mà mô tơ đã bốc khói và hư,-1,-1,-1,-1
shopee,25066576947,1,"Máy xay ko đc , chưa xay máy đã nóng",-1,-1,-1,-1
shopee,25066576947,1,Chạy dc 5p đã hỏng,-1,-1,-1,-1
shopee,25066576947,1,mua cất xong g mang ra dùng đúng 1 lần bị hư,-1,-1,-1,-1
shopee,25066576947,1,"Mới cắm dùng lần đầu tiên, thì đang dùng có mùi khét, bốc nhiều khói",-1,-1,-1,-1
shopee,25066576947,1,Máy mới xay được 1 lần đã hư rồi,-1,-1,-1,-1
shopee,25066576947,1,Mới mua về xay phát cháy luôn.,-1,-1,-1,-1
shopee,25066576947,1,"Mua về phải tự bắt vít , tự gáp ???",-1,-1,-1,-1
shopee,25066576947,1,dùng đc 2 lần thì cháy bôc khói,-1,-1,-1,-1
shopee,25066576947,1,"Tính năng nổi bật:vừa sử dụng thì bốc khói  Chất lượng sản phẩm kém, hàng không sử dụng được, đổi trả thì cho sản phẩm cũ, nói chung là ý thức của chủ shop kém. phản hồi khách hàng rất chậm, 1 shop mall mà làm ăn như trò mèo!",-1,-1,-1,-1
shopee,25066576947,1,Chất lượng sản phẩm:quá kém Tính năng nổi bật:không có Đúng với mô tả:đúng  Sản phẩm hỏng có bảo hành nhưng không đổi trả cho mọi ng không nên mua nếu mua có bảo hành 12th sẽ không đổi trả,-1,-1,-1,-1
shopee,25066576947,1,"Chất lượng sản phẩm:đểu Tính năng nổi bật:xay chưa đc 1 lần thì chết máy Đúng với mô tả:không  Không nên mua , lưỡi mỏng , xay yếu không đứt thịt",-1,-1,-1,-1
shopee,25066576947,1,"Đúng với mô tả:k đúng Chất lượng sản phẩm:tệ Tính năng nổi bật:k  K phải hàng nhật mà là hàng trung quốc, chất lượng SP quá tệ xay thử máy yếu xay đc vài vòng đã khét cháy máy , nhưng vì m bỏ mất hộp nên đành nhận",-1,-1,-1,-1
shopee,25066576947,1,"Sản phẩm này mình đã mua và quá bẩn, hộp rách nát, không phải hãng Misuma như quảng cáo, mọi người tránh xa shop này nhé, còn chất lượng thì chưa dùng nên k biết ntn",-1,-1,-1,-1
shopee,25066576947,1,Mới cắm điện quay đc 1 vòng đã bốc khói.hàng có dấu hiệu đã sử dụng,-1,-1,-1,-1
shopee,25066576947,1,"nhận hàng mà móp hết, rớt cả ổ điện bên trong ra. bấm thì nặng , k biết gắn lại làm sao luôn .",-1,-1,-1,-1
shopee,25066576947,1,"Chất lượng sản phẩm:rất thảm hại Tính năng nổi bật:bị rỉ séc thảm hại Đúng với mô tả:khác mô tả  Dùng mới đc 1 bữa mà rỉ sét r đây, nhắn tin shop bảo nắp đậy không vừa mà vòng vs vo, làm ăn thì trung thực lên 1 tí  bán hàng chất lượng lên 1 tí, buôn bán như vậy nghiệp tụ con cháu nhà các bạn , buôn bán thì hãy trung thực,làm ơn  Hãy buôn bán giống 1 CON người. Đừng để gây hại đến sức khoẻ người tiêu dùng. Thảm hại từ người đến sản phẩm",-1,-1,-1,-1
shopee,25066576947,1,Công suất:má ơi máy gì xay ớt 1 lần 1 cháy khét máy Chất liệu:mỏng dính cầm lỏng lẻo,-1,-1,-1,-1
shopee,25066576947,1,"Giao thieu phu kien, may op ep, hop mop meo",-1,-1,-1,-1
shopee,25066576947,1,"Sản phẩm quá tệ, xay toàn đổ nước ra ngoài, dây cao su thì k lắp vào được",-1,-1,-1,-1
shopee,25066576947,1,Hàng mỏng manh như đồ chơi trẻ em. Thất vọng quá!,-1,-1,-1,-1
shopee,25066576947,1,"Không nên mua máy xay ở shop này,tự ráp đã mệt rồi,ráp xong không quay được bỏ xọt rác luôn,làm ăn lừa đảo",-1,-1,-1,-1
shopee,25066576947,1,"Công suất kém,xoay tí máy im ru lun..",-1,-1,-1,-1
shopee,25066576947,1,Vừa cắm điện vào quay vài cái xịt khói cháy luôn,-1,-1,-1,-1
shopee,25066576947,1,Nắp với cối bị lệch không khít được,-1,-1,-1,-1
shopee,25066576947,1,Bị hư dây mà k gửi cho m cái dây,-1,-1,-1,-1
shopee,25066576947,1,Ôi sán phẩm đóng gói về thùng móp méo về say được 1 lần khét tịt không say được nữa đọc các bình luận 1 sao mà nghĩ chắc tuỳ từng máy đúng của rẻ là của ôi mọi ng đừng như em nha ( hình ảnh nhận xu không liên quan ),-1,-1,-1,-1
shopee,25066576947,1,"Hàng dùng không xay được thịt  , bị cháy máy mọi người mua nên suy nghĩ kĩ",-1,-1,-1,-1
shopee,28312205753,2,Lực hút:bình thường Thiết kế:nhỏ gọn Chất liệu:nhựa  Máy dùng hơn chục ngày hỏng nt shop mới trả lời kêu gửi trả về địa chỉ ở tận đâu. Ko hướng dẫn hay ntn cả. Bán hàng như vậy có bền ko.,-1,-1,-1,-1
shopee,28312205753,2,k kèm lỗi lọc  khó kiếm cái lỗi lọc lắm  kém thật,-1,-1,-1,-1
shopee,28312205753,2,"Giao đồ kh giống hình, phụ kiện trên hình khác lúc nhận lại kh giống trên hình",-1,-1,-1,-1
shopee,28312205753,2,Hút chưa được 5 lần đã hư . qua 15 ngày là hư . ảo ma thật,-1,-1,-1,-1
shopee,28312205753,2,Pin kém,-1,-1,-1,-1
shopee,25066576947,2,"Công suất:máy xay khoẻ, xay được nhuyễn thành giò luôn  Nhìn hàng phù hợp giá rẻ, nhưng máy này chắc ko bền. Nhận hàng biết mua loại rẻ nên thôi dùng tạm, chắc cũng k bền, thấy nó k được chắc chắn, chỗ bấm nút để xay nhìn hơi đểu. Nhận hàng xong ông chồng bảo như hàng mã, thôi hàng giá rẻ chấp nhận vậy. Hỏng cái này đổi mua cái khác xịn hơn dùng cho bền vậy",-1,-1,-1,-1
shopee,25066576947,2,Cái máy cần gói chống sốc thì k gói cái thố ở dưới thì lại quấn chống sốc lm máy biến dạng,-1,-1,-1,-1
shopee,25066576947,2,"sài chưa đầy 3 tháng là hỏng 😀 t nói rất nhiều về việc xay được có 1l xong máy kh xay nữa mag cứ kêu t đợi máy hết nóng trong khi lần cuối cùng máy hoạt động là nó chả nóng tẹo nào, xay chuâ nhuyễn ức gà là tắt luôn, t đề nghị trả hàng thì kh thấy nói gì tới :))) chán",-1,-1,-1,-1
shopee,25066576947,2,"""Let’s pink up"" Crocs fan ơi! BST Crocs x Loopy sẽ khiến trái tim bạn tan chảy với gam màu hồng ngọt ngào, siêu đáng yêu. Nhưng đừng nhầm nhé, màu hồng không phải chỉ dành cho những cô nàng “bánh bèo” đâu. Với Crocs x Loopy bạn sẽ trở nên vô cùng ngọt ngào và nổi bật chất riêng của mình đấy.",-1,-1,-1,-1
shopee,25066576947,2,"Đã nhận đc hàng , máy xay ổn nhưng thiếu ốc vít nha mn. Hàng hơi bụi",-1,-1,-1,-1
shopee,25066576947,2,Hình ảnh minh hoạ. Lữoi dao sắc nhưng đang dùng thì dừng lại k dùng đc nữa mùi khét bốc khói :)))  Rẻ,-1,-1,-1,-1
shopee,25066576947,2,Nói là hổ trợ nhưng ko? Mua đơn thứ 2 để shop bù thiếu cho đơn trc nhưng vẫn ko bù. Trong khi đã dặn rất nhiều lần,-1,-1,-1,-1
shopee,25066576947,2,Nhận hàng nhưng máy bị mẻ. Bể phần nhựa.. thấy k đáng bao nhiêu nên thôi vẫn nhận..,-1,-1,-1,-1
shopee,25066576947,2,"Dây ron cao su bị đứt, nói hổ trợ lại đơn sau nhưng ko? Trong khi nhắc rất nhiều lần.",-1,-1,-1,-1
shopee,25066576947,2,"cối xay rất mỏng nha với nấp xay làm nhựa mỏng luon tui kì vọng rất nhiều nhưng mà nhận lại không tương xứng, giao thiếu long đền phần nụm dưới cối luon miếng cao xu thì rất mỏng nó dãn rất xấu luôn.",-1,-1,-1,-1
shopee,25066576947,2,Xay dc xíu đã nóng máy. Xay kém phụ kiện lỏng lẻo,-1,-1,-1,-1
shopee,25066576947,2,móp méo kh thích nha:),-1,-1,-1,-1
shopee,25066576947,3,"Máy xay ko chắc chắn lắm, thùng giấy cũ bị rách trước khi giao tới Bọc chống sốc cũng kỹ, máy hơi lỏng lẻo Phần silicon hơi dỏm ko xài được Mua về chủ yếu xay pate cho mèo nên thấy ổn, xay nhuyễn",-1,-1,-1,-1
shopee,25066576947,3,"Xay nhiều máy bốc khói luôn,m.n nên mua loại đắt 1 tí cho an toàn ạ",-1,-1,-1,-1
shopee,25066576947,3,Máy xay thịt êm nhưng lưỡi dao hơi mỏng lúc xay hơi ngửi thấy mùi khét từ nhựa không biết sử dụng lâu thì có sao k ..,-1,-1,-1,-1
shopee,25066576947,3,"Đóng gói hơi ẩu 1 tí gặp bên vận chuyển hay ném đồ nữa hay sao ấy lúc nhận về thấy hộp móp méo bên trong thì bị bể như video, test thử máy thì nên giữ máy cho chặt nhé khớp để vào chỉ xoay thôi không dính chặt vào nhau nên dùng cẩn thận",-1,-1,-1,-1
shopee,25066576947,3,Đúng với mô tả:giống Tính năng nổi bật:chưa biết Chất lượng sản phẩm:chưa rõ  Để lại nhận xét để nhận xu thôi ạ... hàng Trung Quốc á,-1,-1,-1,-1
shopee,25066576947,3,"Chất lượng sản phẩm:máy xay nhanh nóng lắm lưỡi dao mỏng, hàng rẻ chỉ có vậy thôi",-1,-1,-1,-1
shopee,25066576947,3,"Công suất:xây chút xíu là nóng máy,máy tắt luôn, muốn xay tiếp thì hẹn lần sau",-1,-1,-1,-1
shopee,25066576947,3,"Đúng với mô tả:kh Chất lượng sản phẩm:hơi tệ Tính năng nổi bật:vj  nó rất nhanh nóng luôn í  @quynh nhi: em không phải là một người tồi tệ mà anh nghĩ đâu cũng không phải em bỏ rơi anh kiếm cớ vu vơ dậy hờn để rồi cãi vã.Em cũng không phải bỏ mặc anh không quan tâm hay chả hề nghĩ đến cảm xúc của anh một chút nào. Nhưng anh đã nghĩ vậy thì thôi em cũng trả muốn giải thích cho anh gì nữa cả! Đúng em tồi tệ chán ghét anh lắm đó. Em cảm thấy bản thân không xứng đáng, e quan tâm anh nhưng không thể nói thành lời, e để ý ah từng chút hành động ah làm vs em đều rõ. Em ghen lw nhưng",-1,-1,-1,-1
shopee,25066576947,3,Đúng với mô tả:90% Chất lượng sản phẩm:phải sd mới bít  Hình ảnh video chỉ mang tính chất nhận xu,-1,-1,-1,-1
shopee,25066576947,3,Tính năng nổi bật:xay thịt Đúng với mô tả:ổn áp  Đồ bị móp méo đúng mẫu nhưng khá yếu xay k nhiyeenx măch xuc mua giá 200k mà khá yếu,-1,-1,-1,-1
shopee,25066576947,3,Đóng gói ẩu tả bọc hàng sơ xài méo mó rớt tùm lum.... tặng kèm qa nhưng k có .,-1,-1,-1,-1
shopee,25066576947,3,"Công suất:chưa dùng nên chưa biết Chất liệu:lỏng lẻo  Dây cắm quá ngắn, mình không thể cắm tới bất kì ổ điện nào. Tiếp theo là rong cao su gắn vào nắp. Lắp nắp vô máy không khớp. Nắp chông chênh . Mình phải bắc ghế mới mới có thể tới ổ điện. Sao có thể làm dây tiết kiệm vậy chứ ???",-1,-1,-1,-1
shopee,25066576947,3,Nói chung là ai có ý định mua thì k lên nha. Xay yếu chưa dc 1 phút thì dừng vì nóng. Mình còn thấy có mùi hơi khét và xì khói ra nữa lên là k dám dùng luôn.  K lên mua nhé sẽ mang bực vào người.  Định đánh giá 1 sao nhưng mà thôi cố vớt lên,-1,-1,-1,-1
