cleaned_comment,Quality,Price,Delivery,Service
"ấm nhận ngày 9.11 , mới sử_dụng nấu chưa đến 10 lần đã hư , g bật không lên haizzz",-1,-1,-1,-1
đúng với mô_tả không dung màu_sắc tạm chất_liệu mỏng không đẹp,0,-1,-1,-1
chất_liệu mỏng kém hàng không như hình,0,-1,-1,-1
màu_sắc trắng đúng với mô_tả không tất trắng mà bẩn thì dùng gì nx ạ . đôi bẩn nhất thì để trên cùng . mới bóc hàng ra đã thấy rồi .,0,-1,-1,-1
"công_dụng rửa bình sữa chất_liệu nhựa sốp mẫu_mã đẹp , màu_sắc dễ_thương , chưa biết độ bền như thế_nào , nhưng đóng_gói đẹp dùng tốt mình sẽ ủng_hộ cửa_hàng tiếp 5 sao",2,-1,1,2
màu_sắc không tốt đúng với mô_tả tất kem mà giao hàng là tất xanh chất_liệu mềm,0,-1,1,-1
"nắp phía sau thì bị kênh , không gài được , quạt yếu , mỏng_manh , 2 sao là quá được rồi , quạt kiểu fake của fake á , không nên mua",0,-1,-1,-1
"sách hay , hinh anh dep . nen mua",2,-1,-1,-1
kph chất cotton đâu mng ơi mih mua về thất_vọng kinh_khủng,0,-1,-1,-1
chất_lượng sản_phẩm bth đúng với mô_tả bth nhanh hết pin vl,2,-1,2,-1
chất_lượng sản_phẩm oonr này hàng cũng tốt lắm nha mọi người với giá này mà được hàng chất_lượng như thế này thì cũng_nên mua nên sử_dụng,2,1,-1,-1
đặt 2 gửi 1 . nt thì cửa_hàng trả_lời qua zasslo 1 2 tin là mất_hút luôn . đút boài vào có lần sau,1,-1,-1,1
"hơi buồn thấy có ghi tặng sổ_tay . và mình xem đánh_giá thì thấy sổ_tay có hình_ảnh hà_lan với ngạn nên đặt luôn không do_dự vậy_mà nhận hơi thất_vọng . nhưng giao hàng cũng nhanh , giao hàng vào t7 luôn",0,1,2,-1
sách bác ánh nhẹ_nhàng mà đọng lại nhiều câu_chuyện trong tâm_khảm của mỗi người ! !,1,-1,-1,-1
đúng với mô_tả không đúng với đơn hàng đã đặt chất_lượng sản_phẩm kém phân_loại xanh than điện_thoại 10000mah mà giao hàng đến có 500mah làm_ăn_không uy_tín,0,-1,1,2
ấn_tượng đầu_tiên là rất đẹp nha . dùng nhiều lần và lâu dần mới đánh_giá được độ bền . còn về giá tiền thì mua sale quá hời luôn rồi . cám_ơn và chúc cửa_hàng bán đắt nhé,2,2,0,-1
đúng với mô_tả tốt chất_lượng sản_phẩm tốt_tính_năng nổi_bật bt phải dùng thời_gian thì mới biết được chất_lượng như nào . tạm_thời thì mẫu_mã tốt,2,2,-1,-1
tiki giao hàng rất nhanh hơn dự_kiến cửa_hàng rất chu_đáo và chất_lượng quá tốt . sách bìa cứng giấy trơn postcard và sổ_tay cũng rất đẹp cảm_ơn cửa_hàng 5,2,-1,2,2
chất_lượng sản_phẩm hk như mong_đợi đúng với mô_tả yếu chứ hk hề mạnh như quảng_cáo tính_năng nổi_bật xay sinh_tố thấy quảng_cáo là mạnh lắm như chẳng xay được j . quay kêu è è chứ hk như những mình dùng trước đây ...,0,-1,-1,-1
chất_lượng sản_phẩm nhựa đúng với mô_tả đúng giao hàng hàng đúng sản_phẩm nhưng khi nhận được hàng thì hỏng và không bật lên được . khi liên_lạc với cửa_hàng thì cửa_hàng cũng đề_nghị trả hàng hoàn tiền . nhưng thật_sự mình không có thời_gian làm mấy ch này . th coi như xui rủi,2,0,1,-1
dán góc bthg cái dính cảm_giác nhanh bong quá giao hàng hàng nhanh cảm_nhận thấy bthg,1,1,2,-1
"đôi này mỏng mà ngắn nữa , ... nói_chung không ưng lắm ... giao hàng hàng nhanh",0,-1,2,-1
"cửa_hàng giao hàng đúng sản_phẩm , máy hút bụi gọn_nhẹ , cảm_ơn cửa_hàng nhiều nha .",1,-1,1,-1
màu_sắc kem chất_liệu khong biet đúng với mô_tả dung voi mo tả tất đẹp nha giá rẻ vải cũng bình_thường không dày cũng không mỏng nên mua mang thử nha . giá rẻ,2,2,-1,-1
"bình_thường , chỉ nhanh bung",-1,-1,2,-1
"máy_xay thịt hoạt_động mạnh , xay nhuyễn nhanh và đều . thiết_kế gọn_gàng , dễ sử_dụng và vệ_sinh . phù_hợp xay thịt , rau củ , gia_vị . chất_liệu chắc_chắn , chạy êm , rất tiện cho việc nấu_ăn hằng ngày .",2,-1,2,-1
sách hay nên đọc tuy mỗi người đọc sẽ có suy_ngẫm khác nhau nhưng kiến_thức tác_giả cung_cấp sẽ giúp_ích rất nhiều,2,-1,-1,-1
chất_lượng sản_phẩm tốt đúng với mô_tả sản_phẩm không đúng mô_tả,2,-1,-1,-1
"khăn xô chất_lượng tạm được , khăn vải nhỏ hơi cứng , thấm sữa hộp ọp_ẹp , không có_hạn sử_dụng , chắc hàng giả ngại trả hàng chứ còn không dám dùng luôn",0,-1,-1,-1
"keo chán quá , không dính vào máy như video cần tháo kính xuống và dán thủ_công",0,-1,-1,-1
mới nhận bật thử thì thấy kêu cũng hơi to lực hút cũng cũng giá_thành vừa tầm,0,1,-1,-1
"đúng với mô_tả đúng chất_lượng sản_phẩm tốt máy_xay rất nhanh , mạnh , lưỡi dao rất sắc , khi xay máy hơi rung , với giá này thì chất_lượng rất tốt rồi , cho cửa_hàng 5 sao",2,1,2,-1
"chất_lượng sản_phẩm bth đúng với mô_tả xài được 1 tiếng thôi nên cân_nhắc khi mua hình_ảnh và video chỉ mang tính_chất nhận xu , hoan_hỉ hoan_hỉ",0,-1,-1,-1
"nên mua nhé , cửa_hàng hỗ_trợ rat nhiệt_tình , giá_cả phải_chăng , vote cho cửa_hàng",1,2,-1,2
"sách mới , đẹp và còn nguyên seal . tiki giao hàng hàng nhanh . mình mới đặt ngày_trước mà hôm sau đã nhận được . ngoài sách ra còn được tặng thêm 1 quyển sổ nhỏ . rất hài_lòng với lần mua này .",2,-1,2,-1
"công_dụng tốt chất_liệu mềm bình nhà thuỳ bình sữa thì không chê được rồi , giao hàng nhanh , bình ub này đẹp núm ti mềm cực cho cửa_hàng 10 điểm",2,-1,2,-1
"máy dùng tốt , cửa_hàng giao hàng hàng nhanh sản_phẩm có đủ tính_năng như người tiêu_dùng cần",2,-1,2,-1
thất_vọng quá . tưởng túi to như mọi lần mua ở ngoài . nào rè bé bằng 1 3 .,0,-1,-1,-1
chất_lượng oki nha kích_thước bla bla giao hàng nhanh nên mua giá cx rẻ nma giấy hơi mỏng nha cửa_hàng khắc_phục lại điều này đi ah,2,2,2,-1
"bịt góc bàn rẻ , vừa dán có vẻ chắc_chắn . kb có phải dán thêm keo loại khác không nhg dán chắc hơn loại trk mình từng mua . loại gấu nhìn xinh_xắn . nên mua nhé mng",2,2,-1,-1
chất_lượng sản_phẩm ổn đúng với mô_tả đúng quạt tốt lắm mn ơi . mát pin xài được 4 5 tiếng . giá cũng hợp_lý . hài_lòng với sản_phẩm . mn hãy trải nghiệm nhé,2,2,-1,-1
đúng với mô_tả đúng chất_lượng sản_phẩm tốt quạt rất đẹp cửa_hàng đóng_gói rất kĩ_càng giao hàng hàng nhanh nữa mà giá thì không nói rồi rẻ mà được cỡ này thì cũng quá là tốt rồi,2,0,2,-1
"sách hay , nhưng cước_phí gửi quá cao",2,0,-1,-1
video chị mang tính_chất nhận xu còn hình_ảnh là bánh thành_quả mà mình đã làm_nên từ cái máy đánh trứng máy đánh tốt tốc_độ nhanh mình còn lấy để đánh trứng thấy cũng được,0,-1,2,-1
trắng kem mà giao hàng về là màu xanh,1,-1,1,-1
chất_lượng sản_phẩm quạt yếu không mát đúng với mô_tả không đúng với mô_tả,0,-1,-1,-1
tốc_độ có rất nhiều mức_độ có tật 7 mức_độ lận mày đánh rất là tốt thiết_kế tôi thấy thiết_kế nhỏ gọn tay_cầm dễ ai cầm cũng được chất_liệu quan_trọng có_thể tháo rời vệ_sinh dễ_dàng đã thế lại còn được cho đoạn 2 loại que trộn nó lên lại máy này rất là tốt mà máy khá là rẻ và vừa_vặn được ví tiền nên mua,2,2,-1,-1
đúng với mô_tả đúng với mô_tả của sản_phẩm_chất_lượng sản_phẩm dùng khá ổn nha nma chỉ mát trong phòng điều hòa còn ra ngoài_trời không ăn_thua đâu,2,-1,-1,-1
độ tuổi sử_dụng gia_đình chất_lượng sản_phẩm dở sản_phẩm mua cho vui chứ sử_dụng nhanh bung giá rẻ nên chịu,0,2,2,-1
"sách rất hay và ý_nghĩa , nó truyền_cảm_hứng cho cuộc_sống . cảm_ơn tác_giả và nhà phát_hành rất nhiều .",0,-1,-1,-1
đây là 10.000 mah của cửa_hàng và hàng thương_hiệu nhưng cửa_hàng nói vãi cả nồi,2,-1,-1,-1
giao hàng thiếu hàng . giao hàng rất lâu . mặc_dù ở hcm,1,-1,0,-1
bìa đẹp nội_dung tốt mà không có ảnh,2,-1,-1,-1
"đúng với mô_tả đúng chất_lượng sản_phẩm ch sử_dụng nên ch bt giao hàng hàng nhanh đúng hẹn mẫu_mã đẹp đúng với sản_phẩm cửa_hàng đăng , test thử quạt cũng mát đấy còn sử_dụng được bao_lâu thì mình ch bt , lần sau sẻ ủng_hộ cửa_hàng thêm",2,-1,0,-1
"quạt yếu không mát mấy , sạc cả đêm chắc dùng được 20 , nói_chung là tiền nào của ý thôi các bác ạ , con màu hồng em mua bên cạnh hơn 200 thì dùng 5 6 tiếng chưa hết pin mà mát lắm ạ . con quạt này mua mấy chục đúng phí tiền luôn . không có lần sau",0,1,-1,-1
chất_lượng sản_phẩm may khoẻ đúng với mô_tả tốt máy hút kêu hơi to không biết do máy lỗi hay do lực hút,2,-1,-1,-1
bị méo ở viền sách còn mọi thứ rất tốt ạ,2,-1,-1,-1
ôi sán phẩm đóng_gói về thùng móp méo về say được 1 lần khét tịt không say được nữa đọc các bình_luận 1 sao mà nghĩ chắc tuỳ từng máy đúng của rẻ là của ôi mọi ng đừng như em nha hình_ảnh nhận xu không liên_quan,0,2,0,-1
chất_lượng sản_phẩm sản_phẩm kém chất_lượng hàng lỗi quạt kêu tiếng rất lớn mà bị lỏng lểu,0,-1,-1,-1
không biết là do vận_chuyển vỏ bị bung cắm điện thì vẫn chạy nhưng xay thử không chạy nổi bốc khói máy không sài được,2,-1,1,-1
đúng với mô_tả tệ quạt không hoạt_động mình hoàn loại cửa_hàng 1 tuần qua chưa được hoàn tiền mình loại tin cửa_hàng đặt thêm cái nữa tốn 2 lần hàng cửa_hàng không giải_quyết gì cả,2,1,-1,-1
"đã mua sản_phẩm của cửa_hàng mấy lần rồi , chất_lượng lắm luôn , cửa_hàng_phục_vụ tốt , giao hàng nhanh . 10 điểmmm",2,-1,2,-1
giấy hơi khô và kém chất_lượng . mình đã dùng nhiều loại nhưng loại này kém nhất . mua dùng thử thôi,0,-1,-1,-1
dính kém,0,-1,-1,-1
đúng với mô_tả cumx được chất_liệu tạm,-1,-1,-1,-1
"chất_lượng sản_phẩm bình để hàng đúng ảnh , phin không báo lượng còn lại , mẫu_mã chính hãng luôn , giao hàng hàng đúng nên mua sử_dụng ạ",2,-1,1,-1
chất_liệu hơi mỏng đúng với mô_tả giống hình màu_sắc_đẹp,0,-1,-1,-1
chất_liệu mỏng qué màu_sắc trắng đúng với mô_tả mỏnggg cho 3 sao nha,0,-1,-1,-1
"bookcare đẹp cẩn_thận , nội_dung hay",2,-1,2,-1
"hình_ảnh chỉ để nhận xư nhưng mà máy hút bụi dùng khá lá thích , hút khoẻ",2,-1,-1,-1
"vải đẹp , mềm và mát , đặt hai cái áo cửa_hàng đóng mỗi cái một hộp rất đẹp , sẽ ủng_hộ lần sau nữa",2,-1,-1,-1
"giao hàng hàng chính hãng , sách hay .",2,-1,1,-1
đúng với mô_tả đúng chất_lượng sản_phẩm tốt nhưng cửa_hàng gửi hàng thì 1 que đánh trứng không có khấc để lắp . nt cho cửa_hàng bảo cửa_hàng gửi lại thì cửa_hàng chặn luôn mất .,2,-1,-1,-1
"chất_liệu vải gì đó đúng với mô_tả ... màu_sắc trắng kem sản_phẩm khá oce , màu kem thì hơi ngả vàng nhiều không được đẹp , màu trắng thì oce .",0,-1,-1,-1
màu_sắc tốt chất_liệu tốt đúng với mô_tả tốt giao hàng nhanh . hàng đẹp như quảng_cáo nên mua nha mn . đôi ngắn chất dày và đẹp hơn,2,-1,2,-1
sách hay nên mua,2,-1,-1,-1
cửa_hàng giao hàng hàng nhanh đóng_gói cẩn_thận . quạt nhỏ nhỏ xinh_xinh mà mát lắm ạ . mỗi cái lúc sạc cứ hiện mỗi số 8 làm mình không biết là sạc được bn . phải đợi đèn không nháy nữa rồi mới rút sạc được,1,-1,2,-1
chất_liệu muslin công_dụng lau giải cho bé mọi thứ đều ổn cho tới khi ấn cúc_bấm chán luôn ấn vào lại bong ra tại ham đồ rẻ,0,2,-1,-1
"khăn mỏng không đủ 6 lớp , giao hàng hàng lâu , khăn đem giap không có hình nên mượn tạm",0,-1,0,-1
"đúng với mô_tả đúng với mô_tả chất_lượng sản_phẩm tốt_tính_năng nổi_bật xay mọi loại thực_phẩm giao hàng hàng nhanh , đóng_gói cẩn_thận , hình_ảnh và video chỉ mang tính_chất nhận xu",2,-1,2,-1
"màu_sắc trắng đúng với mô_tả đúng chất_liệu dày cửa_hàng dễ_thương , chất_lượng lắm nên mua nha mn , vớ dày không mỏng đâu , sẽ ủng_hộ shopp dài_dài ạ",2,-1,-1,2
khá ổn,2,-1,-1,-1
hơi có chấm bẩn kiểu cũ cũ nhưng thấy in xong trong quý 4,0,-1,-1,-1
"sách đã đến tay , giao hàng hàng đúng hẹn , sách đáng đọc , cảm_ơn tiki ! ! !",1,-1,1,-1
"đúng với mô_tả đúng chất_lượng sản_phẩm tốt cửa_hàng gói hàng ổn . sức_gió của quạt ổn , mát . hy_vọng sài được lâu .",2,-1,0,-1
bb,-1,-1,-1,-1
"giá rẻ thực_sự , ủi được nhé mọi người nhưng mà hơi lâu , tiền nào của nấy hoi",2,2,0,-1
"giao hàng hàng nhanh , nhận được sách đẹp , mình lúc_nào cũng thích bookcare của tiki . bảo_quản sách rất tốt",2,-1,2,-1
"độ tuổi sử_dụng 3 hôm chất_lượng sản_phẩm không tốt sản_phẩm không dán không dính đưoc lâu , 2 3 hôm là bong hic cuộc_đời , không_thể nhìn thấu tất_cả , không_thể mù_quáng cả_tin , nhưng dù thế_nào chúng_ta cũng_nên giữ lại cho mình một tấm lòng trong_sáng . hãy tin_tưởng rằng chỉ cần giữ được một trái_tim lương_thiện , thế_giới của bạn sẽ ngày_càng tươi đẹp hơn ...",2,-1,2,-1
chất_lượng sản_phẩm tot tính_năng nổi_bật xay thit đúng với mô_tả dung mo ta coi xay mạnh lam nha ! xay nhuyen gia rẽ giao hàng hang nhanh ! đóng_gói hàng can than,2,-1,2,-1
"đóng hàng bị gẫy , méo_mó , bung bét hết . nhận hàng phát chán . nói_chung là đóng hang cẩu_thả , . chứ cũng không phải do bên vận_chuyển làm hỏng . mua loại pin 10 000 . giao hàng loại pin 5000",0,-1,1,-1
không cho hủy_đơn để đặt thêm làm tốn 2 lần tiền giao hàng,2,1,1,-1
"chất_lượng tôi thấy chất_lượng sản_phẩm ổn , giữ được độ bền khi sử_dụng lâu_dài chống va_đập dùng để bảo_vệ cạnh bàn , cảm_giác an_toàn hơn khi bé chơi",2,1,0,-1
đóng_gói chưa kĩ làm sách bị nhăn bìa,-1,-1,1,-1
"giao hàng hàng nhanh , sách được bọc cẩn_thận . nội_dung sách rất hay .",2,-1,2,-1
chất_lượng sản_phẩm giao hàng không đúng hàng đặt,2,-1,1,-1
keo không dính . san phẩm quá tệ . dán được 2phút la bung ra liền . phí tiền,0,1,-1,-1
"đã đục nhưng không ra tia luôn , giao hàng hàng cũng khá là nhanh đấy",0,-1,2,-1
"váy xinh lắm nha , mình rất ưng , mặc cute xỉu luôn ạ . chỉ là màu bên ngoài chụp lên thì o tím như ảnh , nhma vẫn xinh lắm . cửa_hàng siu nhiệt_tình luôn , 5 sao là quá xứng_đáng nha",2,-1,-1,2
"chất_lượng sản_phẩm tốt đúng với mô_tả đúng quạt mát , bền , dễ sử_dụng",2,-1,-1,-1
sản_phẩm phù_hợp với giá tiền nhé dớ mỏng nhẹ . co_giãn tốt giá rẻ . giao hàng thân_thiện nhiệt_tình mư se đi giày cho tiện cũng được,0,2,1,2
"mùi hương không mùi chất_lượng sản_phẩm tốt đối_tượng sử_dụng trẻ_em giao hàng hàng nhanh , sản_phẩm đúng mô_tả của cửa_hàng , chất_lượng thì để xài thử xem sao , giá_cả phải_chăng .",2,2,2,-1
keo không chắc . lỏng_lẻo . không biết ng khác mua thế_nào nhưng mình thì chắc là lại vứt đi thôi .,0,-1,-1,-1
"chất_lượng tốt , đúng mẫu yêu_cầu , sẽ ủng_hộ cửa_hàng thêm nhiều lần nữa . đóng_gói kĩ , đúng số_lượng",2,-1,1,-1
"quạt yếu , pin tụt hơi bị nhanh . tụt xuống 50 thì quạt bắt_đầu đếm ngược , tụt siêu nhanh . nchung là hàng lừa vc",0,-1,2,-1
